month,sample_size,mse,medse,r2,directional_accuracy,sign_mismatch_large_y,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.043961912393569946,0.003037586808204651,-0.0021985769271850586,0.6068880351262349,0.36188907193849534,0.04281766459956241,-0.01795188675043292,0.06076955134999533,0.06076955134999529
1995-02,7341,0.023908814415335655,0.004149696324020624,-0.023864030838012695,0.5101484811333605,0.4161660294920808,0.013451369026566132,0.053023358079829906,-0.03957198905326377,0.01879279027593772
1995-03,7384,0.025324920192360878,0.003287848550826311,-0.010309338569641113,0.5557963163596966,0.3656554712892741,0.02804086154410668,0.024827883824558864,0.003212977719547816,0.022066148811930253
1995-04,7415,0.02916651964187622,0.0035412360448390245,-0.014437198638916016,0.5482130815913688,0.4198596869940637,0.014283171335764436,-0.01547602031519551,0.029759191650959946,0.052482011214382895
1995-05,7452,0.03156566619873047,0.003692295867949724,-0.0019342899322509766,0.6038647342995169,0.24744486282947822,0.04603636993470175,0.08723122178568896,-0.04119485185098721,0.009125170686577366
1995-06,7483,0.030313020572066307,0.0037749868351966143,-0.00449061393737793,0.6137912601897635,0.23677177979690006,0.0380508179165521,0.13679589773968756,-0.09874507982313546,-0.09052097484440402
1995-07,7495,0.033883243799209595,0.0039015361107885838,-0.0019154548645019531,0.552101400933956,0.3424145299145299,0.0320346592791787,-0.03135000254587871,0.06338466182505742,-0.032873954397933614
1995-08,7515,0.024169592186808586,0.003145181806758046,-0.009126067161560059,0.5602129075182968,0.3825253063399041,0.038751446239074484,0.01117103349568902,0.027580412743385463,-0.006200218885350495
1995-09,7523,0.025806281715631485,0.007244923617690802,-0.3607935905456543,0.33736541273428156,0.7751196172248804,-0.018090903860108185,-0.06464097323850035,0.046550069378392164,0.04006122987376748
1995-10,7554,0.02372850850224495,0.003784503787755966,-0.030874013900756836,0.5601006089489012,0.4508328855454057,0.018466198124185488,0.025694543397229326,-0.007228345273043838,0.032543308199133314
1995-11,7570,0.028397610411047935,0.004552250728011131,-0.03642416000366211,0.5067371202113606,0.49101479915433405,0.03371904753527429,-0.011192004744118019,0.04491105227939231,0.07891591469440118
1995-12,7521,0.03134845942258835,0.0046643661335110664,-0.0011597871780395508,0.5602978327350087,0.3543559593800107,0.03173943976165231,-0.018733011698825488,0.050472451460477796,0.13337144582875138
1996-01,7519,0.029865847900509834,0.00402296194806695,-0.0034939050674438477,0.5283947333421998,0.3351063829787234,0.032936612585621895,0.04777465036789162,-0.014838037782269727,0.11655443749419869
1996-02,7509,0.02354857325553894,0.00410595303401351,-0.010061383247375488,0.5104541217206019,0.36281299946723494,0.03542765152834651,0.001284021452998562,0.034143630075347944,0.15467765916698872
1996-03,7519,0.03465241566300392,0.0046633146703243256,-0.004169821739196777,0.5680276632530922,0.21968085106382979,0.040415865295753944,0.10448808396499068,-0.06407221866923674,0.08069489969635901
1996-04,7530,0.058757297694683075,0.0038756399881094694,-0.0075730085372924805,0.5945551128818061,0.2092405735528412,0.05730774257809294,0.10694288448251991,-0.04963514190442697,0.027054454994539734
1996-05,7550,0.023137453943490982,0.005344214849174023,-0.2582613229751587,0.391523178807947,0.7339795368874529,-0.001853964171546841,-0.1569055663106158,0.15505160213906896,0.18630089372551129
1996-06,7564,0.033208899199962616,0.010886038653552532,-0.6585085391998291,0.2425965097831835,0.9026969857218403,-0.025463039838923174,-0.177025225596657,0.15156218575773384,0.36609925014490297
1996-07,7596,0.021239252761006355,0.0028368267230689526,-0.0008894205093383789,0.6502106371774619,0.2727751448130595,0.03363960776210334,0.06586905065952545,-0.032229442897422106,0.32207063237014655
1996-08,7626,0.021093904972076416,0.0034092022106051445,-0.01028430461883545,0.5753999475478626,0.3586785527005768,0.031613210817031445,0.07035945234788435,-0.038746241530852904,0.2708453643274853
1996-09,7660,0.02436339296400547,0.005054454319179058,-0.16531503200531006,0.45926892950391646,0.6553524804177546,0.006217055509184635,-0.05084848342092084,0.05706553893010548,0.34336683993965966
1996-10,7662,0.02361467480659485,0.0036980840377509594,-0.008072495460510254,0.599582354476638,0.3665594855305466,0.043818569178041014,0.012598645071357432,0.03121992410668358,0.38530665073001114
1996-11,7707,0.024960756301879883,0.004758968483656645,-0.08689475059509277,0.4773582457506163,0.5396990140114167,-0.0005379028619667296,-0.006893199433846511,0.006355296571879781,0.394110685338398
1996-12,7743,0.039324358105659485,0.004555072635412216,-0.013256549835205078,0.6320547591372853,0.21639854696419306,0.05991502261775869,0.11829730228898569,-0.058382279671227,0.3127193254143257
