month,sample_size,mse,medse,r2,directional_accuracy,sign_mismatch_large_y,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.04393632709980011,0.0030568623915314674,-0.0016154050827026367,0.6068880351262349,0.36188907193849534,-0.11575947515666483,0.02730700441041601,-0.14306647956708085,-0.14306647956708085
1995-02,7341,0.02338242158293724,0.003427009331062436,-0.001322031021118164,0.5101484811333605,0.4161660294920808,0.027846066964941213,0.03381568454386632,-0.005969617578925106,-0.1481820449746274
1995-03,7384,0.02508039027452469,0.002798281377181411,-0.0005540847778320312,0.5557963163596966,0.3656554712892741,0.004061775672579966,0.024856030236632923,-0.020794254564052955,-0.16589496437365603
1995-04,7415,0.028766099363565445,0.00305173103697598,-0.0005102157592773438,0.5482130815913688,0.4198596869940637,-0.10782339961733667,0.021886555852478236,-0.1297099554698149,-0.27408669140189745
1995-05,7452,0.03214310482144356,0.0031081868801265955,-0.020262956619262695,0.6038647342995169,0.24744486282947822,0.0368355759885294,0.06139491294047663,-0.02455933695194723,-0.2919146409456611
1995-06,7483,0.030989108607172966,0.0033613592386245728,-0.026894330978393555,0.6137912601897635,0.23677177979690006,0.1731059081132778,0.054184064343277855,0.11892184376999995,-0.20770782450037673
1995-07,7495,0.03392680361866951,0.0030995558481663465,-0.0032033920288085938,0.552101400933956,0.3424145299145299,-0.12134708036758032,0.028699009122735365,-0.1500460894903157,-0.3265881671678701
1995-08,7515,0.023961907252669334,0.002684196224436164,-0.00045478343963623047,0.5602129075182968,0.3825253063399041,0.02077282257009446,0.026696412437644874,-0.005923589867550413,-0.330577182677523
1995-09,7523,0.023110423237085342,0.005374288652092218,-0.21863794326782227,0.33736541273428156,0.7751196172248804,-0.058441176298348343,-0.06386834329507943,0.005427166996731084,-0.32694411325649164
1995-10,7554,0.023084726184606552,0.0033056691754609346,-0.002905130386352539,0.5601006089489012,0.4508328855454057,0.02717508556587355,0.026862979825489762,0.000312105740383789,-0.3267340486506398
1995-11,7570,0.027574481442570686,0.003972962498664856,-0.006382584571838379,0.5067371202113606,0.49101479915433405,0.03932498211257594,0.008329837780558604,0.03099514433201734,-0.3058660733147335
1995-12,7521,0.031446125358343124,0.004084572661668062,-0.004278779029846191,0.5602978327350087,0.3543559593800107,-0.08328249812352029,0.05835453556055109,-0.14163703368407138,-0.4041811436699113
1996-01,7519,0.029848624020814896,0.0032548410817980766,-0.0029151439666748047,0.5283947333421998,0.3351063829787234,0.023661241276904797,0.04028594128588306,-0.016624700008978262,-0.4140864534160916
1996-02,7509,0.02333173155784607,0.003233374794945121,-0.0007604360580444336,0.5104541217206019,0.36281299946723494,5.490787469023656e-05,0.03535744608292403,-0.03530253820823379,-0.4347706887810918
1996-03,7519,0.035373058170080185,0.003823387436568737,-0.025052905082702637,0.5680276632530922,0.21968085106382979,0.07758526595972251,0.05931889824152781,0.018266367718194704,-0.42444600233726537
1996-04,7530,0.05985317379236221,0.003075614105910063,-0.026365160942077637,0.5945551128818061,0.2092405735528412,0.13516245217427417,0.07495156787237676,0.0602108843018974,-0.3897913871744999
1996-05,7550,0.021062837913632393,0.003907708916813135,-0.1454395055770874,0.391523178807947,0.7339795368874529,-0.16236364554951485,-0.03201569534998374,-0.1303479501995311,-0.46933082905040313
1996-06,7564,0.029383255168795586,0.007869682274758816,-0.467449426651001,0.2425965097831835,0.9026969857218403,-0.2028729935649136,-0.10049288353276936,-0.10238011003214423,-0.5236607971628896
1996-07,7596,0.021598875522613525,0.002753777429461479,-0.017836570739746094,0.6502106371774619,0.2727751448130595,0.03796631896466776,0.05681465204149732,-0.01884833307682956,-0.532638997115515
1996-08,7626,0.020891759544610977,0.0029368975665420294,-0.0006026029586791992,0.5753999475478626,0.3586785527005768,0.11272011554011932,0.034370482983736794,0.07834963255638253,-0.496021434268333
1996-09,7660,0.022557564079761505,0.004190131556242704,-0.07894110679626465,0.45926892950391646,0.6553524804177546,-0.04620713165029555,-0.025043225778030673,-0.02116390587226488,-0.506687589195117
1996-10,7662,0.023459486663341522,0.003664029762148857,-0.0014477968215942383,0.599582354476638,0.3665594855305466,-0.002350027897395296,0.025420404446225703,-0.027770432343620997,-0.5203870881236426
1996-11,7707,0.023656504228711128,0.003782270010560751,-0.030102252960205078,0.4773582457506163,0.5396990140114167,0.01646628155443521,-0.007283923332938186,0.023750204887373394,-0.5089961831999494
1996-12,7743,0.040467750281095505,0.004185399506241083,-0.04271805286407471,0.6320547591372853,0.21639854696419306,0.17458258793183326,0.06273333924043975,0.11184924869139351,-0.454077775186257
