month,sample_size,mse,medse,r2,directional_accuracy,sign_mismatch_large_y,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.044134560972452164,0.003161444328725338,-0.006134510040283203,0.6068880351262349,0.36188907193849534,0.04358026714700514,0.01396677853979675,0.029613488607208395,0.02961348860720836
1995-02,7341,0.024226786568760872,0.0045244125649333,-0.037480831146240234,0.5101484811333605,0.4161660294920808,0.03913788753549745,0.045848794131698636,-0.006710906596201188,0.022703848654976433
1995-03,7384,0.02555963769555092,0.0035538054071366787,-0.01967310905456543,0.5557963163596966,0.3656554712892741,0.029539219302629115,0.03835164733944681,-0.008812428036817692,0.01369134458572785
1995-04,7415,0.02945517562329769,0.0038717410061508417,-0.02447688579559326,0.5482130815913688,0.4198596869940637,0.013140766594715813,0.009526655000484156,0.0036141115942316566,0.017354938227167382
1995-05,7452,0.031511224806308746,0.004007160663604736,-0.00020623207092285156,0.6038647342995169,0.24744486282947822,0.0654509225403027,0.0728869022743365,-0.007435979734033801,0.009789907524190955
1995-06,7483,0.03020606003701687,0.004087870474904776,-0.0009462833404541016,0.6137912601897635,0.23677177979690006,0.05369266357204556,0.08245480339936748,-0.02876213982732192,-0.01925381099223822
1995-07,7495,0.03404194861650467,0.0042484416626393795,-0.006608247756958008,0.552101400933956,0.3424145299145299,0.02529644928023724,0.003520954792647229,0.02177549448759001,0.002102422240225277
1995-08,7515,0.024397600442171097,0.0034093938302248716,-0.018645763397216797,0.5602129075182968,0.3825253063399041,0.035013206790264595,0.051677851665372414,-0.01666464487510782,-0.014597258754893372
1995-09,7523,0.026880692690610886,0.008047950454056263,-0.41744840145111084,0.33736541273428156,0.7751196172248804,-0.06981297066883228,-0.07287860082726064,0.0030656301584283535,-0.011576378393134301
1995-10,7554,0.02408680133521557,0.003998256754130125,-0.04643988609313965,0.5601006089489012,0.4508328855454057,0.02895471903008326,0.05076142484331248,-0.021806705813229223,-0.03313064152836176
1995-11,7570,0.028840888291597366,0.0049738772213459015,-0.052602410316467285,0.5067371202113606,0.49101479915433405,0.019939241141684737,-0.006676008615698678,0.026615249757383413,-0.007397172069878
1995-12,7521,0.031488291919231415,0.0049366420134902,-0.005625486373901367,0.5602978327350087,0.3543559593800107,0.05398985450661924,0.03110883481550056,0.022881019691118682,0.015314592781451086
1996-01,7519,0.030010249465703964,0.004436156712472439,-0.008345842361450195,0.5283947333421998,0.3351063829787234,0.047612408641697954,-0.002310828698979174,0.04992323734067713,0.06600238417233228
1996-02,7509,0.023790258914232254,0.004523862153291702,-0.020427942276000977,0.5104541217206019,0.36281299946723494,0.025889413519826744,0.01549024336446323,0.010399170155363515,0.07708792435136358
1996-03,7519,0.0345408171415329,0.005102104041725397,-0.0009359121322631836,0.5680276632530922,0.21968085106382979,0.06289909775541518,0.06934852847958159,-0.006449430724166413,0.07014132039942322
1996-04,7530,0.05853200703859329,0.00420225877314806,-0.0037096738815307617,0.5945551128818061,0.2092405735528412,0.06722190503522903,0.031316402386178804,0.03590550264905022,0.10856528241388275
1996-05,7550,0.024087922647595406,0.006019335240125656,-0.3099496364593506,0.391523178807947,0.7339795368874529,-0.036115642025421356,-0.1037674564715178,0.06765181444609644,0.18356173520113117
1996-06,7564,0.03470809757709503,0.011980921030044556,-0.733380913734436,0.2425965097831835,0.9026969857218403,-0.09758273780526518,-0.12669114413661017,0.029108406331344996,0.21801333110759735
1996-07,7596,0.021248681470751762,0.002953379414975643,-0.0013338327407836914,0.6502106371774619,0.2727751448130595,0.05391680842816686,0.039497545906545625,0.014419262521621234,0.23557618508367217
1996-08,7626,0.021298840641975403,0.003679451998323202,-0.020099639892578125,0.5753999475478626,0.3586785527005768,0.03777803075236216,0.046478606986144394,-0.008700576233782231,0.22482596029270585
1996-09,7660,0.025131266564130783,0.005483351647853851,-0.202042818069458,0.45926892950391646,0.6553524804177546,-0.030820312052078757,-0.07799531035906168,0.04717499830698292,0.2826071228958629
1996-10,7662,0.023831328377127647,0.0037949983961880207,-0.017321109771728516,0.599582354476638,0.3665594855305466,0.01322403096695879,0.0006138510448614291,0.012610179922097361,0.29878102948494356
1996-11,7707,0.025549424812197685,0.005204466637223959,-0.11252784729003906,0.4773582457506163,0.5396990140114167,-1.4610512513712375e-05,-0.01750625870067099,0.017491648188157276,0.3214988503261469
1996-12,7743,0.03907821327447891,0.004727510269731283,-0.006914377212524414,0.6320547591372853,0.21639854696419306,0.06731759858393738,0.08402862070130467,-0.01671102211736729,0.29941525381027123
