month,sample_size,mse,medse,r2,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.7971704006195068,0.08093342185020447,-17.17307472229004,0.046082662034458044,0.03102616747491993,0.015056494559538114,0.01505649455953817
1995-02,7341,23.83504295349121,0.09474761039018631,-1019.7048950195312,0.03354519323653661,0.013285411637494016,0.020259781599042594,0.035621317450004186
1995-03,7384,90.84412384033203,0.08905866742134094,-3623.12451171875,0.02571987543297051,0.013418012221664354,0.012301863211306156,0.04836138923598665
1995-04,7415,299.87066650390625,0.0891631469130516,-10428.7646484375,0.028976051243329696,0.015197219999386726,0.01377883124394297,0.06280658390093508
1995-05,7452,5.736105918884277,0.08413828909397125,-181.07127380371094,0.05358535549946997,0.05987031934384394,-0.006284963844373971,0.05612688294755519
1995-06,7483,4.530050277709961,0.08165248483419418,-149.1134796142578,0.0486509156968061,0.06057661744257943,-0.011925701745773329,0.04353182873582928
1995-07,7495,19.500505447387695,0.09001679718494415,-575.6229248046875,0.09319965690581261,0.051826865152206095,0.041372791753606517,0.08670565377437689
1995-08,7515,3.0554850101470947,0.08868661522865295,-126.57225799560547,0.03557409189704203,0.02931360853490066,0.006260483362141373,0.09350895643937629
1995-09,7523,10.85965633392334,0.11472378671169281,-571.6416015625,-0.043377361688861985,-0.0422849255555775,-0.0010924361332844829,0.09231436774329183
1995-10,7554,4.35535192489624,0.08735984563827515,-188.2162322998047,-0.017844030989797265,0.015532588026800888,-0.03337661901659815,0.05585660724476771
1995-11,7570,118.89376068115234,0.0956646278500557,-4338.2509765625,0.012027323822407981,0.0022644583657020984,0.009762865456705884,0.06616479324287239
1995-12,7521,0.7277050018310547,0.08759468793869019,-22.240341186523438,0.0711215998628177,0.04397619787886605,0.02714540198395165,0.09510626513658682
1996-01,7519,1.309083104133606,0.09230232983827591,-42.98525619506836,0.020177364177565042,0.03245693976406787,-0.012279575586502826,0.08165882497858923
1996-02,7509,0.7746728658676147,0.095453180372715,-32.2277946472168,0.061719350726343734,0.041779096008666486,0.01994025471767725,0.10322737746628574
1996-03,7519,2.189058303833008,0.08726589381694794,-62.43529510498047,0.017123363060555435,0.047257143671059494,-0.03013378061050406,0.0699829657102149
1996-04,7530,3.687988758087158,0.08610321581363678,-62.2418098449707,0.028612384507089014,0.0705606704651626,-0.04194828595807358,0.025099014294335253
1996-05,7550,20.790164947509766,0.10592389106750488,-1129.611083984375,-0.034614873082832426,-0.035035544437539784,0.00042067135470735817,0.025530244085387732
1996-06,7564,7.406456470489502,0.13357342779636383,-368.89093017578125,-0.0824462093836742,-0.0729248385448945,-0.0095213708387797,0.01576579032506653
1996-07,7596,16.307361602783203,0.07914994657039642,-767.4765014648438,0.02033133670066801,0.036302238502920074,-0.015970901802252063,-0.0004569053663020517
1996-08,7626,8.039284706115723,0.08665487170219421,-384.0383605957031,0.030384047200994656,0.026968943684336208,0.003415103516658448,0.002956637771233339
1996-09,7660,110.1224365234375,0.0956646278500557,-5266.21923828125,0.004612228490883975,-0.025016757195776538,0.029628985686660513,0.032673225636098424
1996-10,7662,64.08849334716797,0.08357967436313629,-2734.8349609375,0.02420322568569823,0.01949232769810884,0.004710897987589391,0.03753804385658488
1996-11,7707,5.438659191131592,0.0956646278500557,-235.82176208496094,0.01367313780713223,-0.01724885430825003,0.03092199211538226,0.06962078706812735
1996-12,7743,34.158199310302734,0.08033539354801178,-879.14208984375,0.07640412461390353,0.06546715242687123,0.010936972187032296,0.08131919986696312
