month,sample_size,mse,medse,r2,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.05266198515892029,0.0030931923538446426,-0.20053398609161377,0.04796700130732011,0.02992537768543596,0.018041623621884148,0.018041623621884106
1995-02,7341,0.027993524447083473,0.004311304073780775,-0.19878649711608887,0.013227306528090517,0.012991648676411227,0.00023565785167928982,0.018281533123827076
1995-03,7384,0.025446569547057152,0.0033735795877873898,-0.015162467956542969,0.025557536660926417,0.012360650441245881,0.013196886219680536,0.031719678656064065
1995-04,7415,0.03731047362089157,0.0036489423364400864,-0.2976909875869751,0.029209315735309768,0.011766120205627372,0.017443195529682397,0.049716166742682866
1995-05,7452,0.1926628202199936,0.0038350187242031097,-5.115362644195557,0.03408457320054599,0.060431876411464615,-0.026347303210918625,0.022058976612110204
1995-06,7483,0.03023889847099781,0.003895316505804658,-0.002034425735473633,0.049295911703938565,0.060634058624391446,-0.011338146920452881,0.010470721773914393
1995-07,7495,0.04345117509365082,0.00403980677947402,-0.28483569622039795,0.02939739894977981,0.05188815085101485,-0.02249075190123504,-0.012255524532964635
1995-08,7515,0.024304179474711418,0.003262982936576009,-0.014745235443115234,0.02288267514214215,0.03165482703706646,-0.008772151894924307,-0.020920169105133835
1995-09,7523,0.0276382677257061,0.007557959761470556,-0.45739614963531494,-0.04287475528210362,-0.04779633779470076,0.004921582512597139,-0.016101546930964994
1995-10,7554,0.023891229182481766,0.0038350187242031097,-0.037943363189697266,0.032757256807919764,0.016143414524340666,0.016613842283579098,0.00024478679138129067
1995-11,7570,0.36420583724975586,0.004724573809653521,-12.292375564575195,0.014037767673773098,0.002682393627832403,0.011355374045940694,0.01160294048289967
1995-12,7521,0.17125828564167023,0.004795905668288469,-4.469388008117676,0.018678970898265028,0.04728466333549573,-0.028605692437230705,-0.01733466210115231
1996-01,7519,0.0301103163510561,0.004180466290563345,-0.01170802116394043,0.02637885216015581,0.029670340646760225,-0.003291488486604415,-0.02056909374703164
1996-02,7509,0.023894906044006348,0.004269638564437628,-0.024916529655456543,0.02306777338472117,0.04213141198526135,-0.01906363860054018,-0.03924061057803774
1996-03,7519,0.039444856345653534,0.004814073443412781,-0.14304685592651367,0.05169581747616948,0.04642253250902713,0.0052732849671423485,-0.034174252532757965
1996-04,7530,0.0686669647693634,0.004000755492597818,-0.1775045394897461,0.055640011933071915,0.06938880725214437,-0.013748795319072457,-0.047453193048575204
1996-05,7550,0.2397696077823639,0.005667008459568024,-12.039153099060059,-0.019575582899419987,-0.03396944505550331,0.014393862156083324,-0.03374236561209909
1996-06,7564,0.033862173557281494,0.01131298765540123,-0.6911340951919556,-0.059885374320733785,-0.07223751715559354,0.012352142834859754,-0.021807013296865962
1996-07,7596,0.04265788570046425,0.0028556196484714746,-1.0102322101593018,0.042518856423527825,0.038509557283316564,0.00400929914021126,-0.017885144996316438
1996-08,7626,0.021157225593924522,0.0035175010561943054,-0.013316988945007324,0.029628289969455573,0.030763151082717457,-0.0011348611132618834,-0.018999708954016925
1996-09,7660,0.029802821576595306,0.005224900785833597,-0.4254859685897827,0.003489832950673278,-0.025971311999864237,0.029461144950537515,0.009901682817008206
1996-10,7662,0.029523201286792755,0.0037271669134497643,-0.2602980136871338,0.04647123630514384,0.01730079768823129,0.02917043861691255,0.03936095786473848
1996-11,7707,0.025226684287190437,0.004952003248035908,-0.09847438335418701,0.006999942907676487,-0.01865439849388604,0.025654341401562527,0.06602507871725538
1996-12,7743,3.0185940265655518,0.004650356713682413,-76.7790298461914,0.055721826717054154,0.06988558533014273,-0.014163758613088578,0.05092615682680535
