month,sample_size,mse,medse,r2,directional_accuracy,sign_mismatch_large_y,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.04415711760520935,0.003236563177779317,-0.0066487789154052734,0.6068880351262349,0.36188907193849534,0.02800670321312782,-0.0052700748913949436,0.03327677810452276,0.033276778104522675
1995-02,7341,0.024350766092538834,0.004621225409209728,-0.04279005527496338,0.5101484811333605,0.4161660294920808,0.010361407359834249,0.06800788734637919,-0.05764647998654494,-0.02628799100504131
1995-03,7384,0.025626400485634804,0.00367946270853281,-0.022336483001708984,0.5557963163596966,0.3656554712892741,0.046352236781907426,0.04397607996158955,0.0023761568203178735,-0.02397429857384259
1995-04,7415,0.02950538694858551,0.00392198096960783,-0.026223182678222656,0.5482130815913688,0.4198596869940637,0.029642524868892454,0.00038524256029471237,0.029257282308597744,0.004581560913229588
1995-05,7452,0.03159858658909798,0.004122183658182621,-0.0029791593551635742,0.6038647342995169,0.24744486282947822,0.0567137206422953,0.11420241443142501,-0.057488693789129706,-0.05317052082831697
1995-06,7483,0.030294567346572876,0.004185575060546398,-0.003879070281982422,0.6137912601897635,0.23677177979690006,0.061700588013356955,0.11647580162313835,-0.054775213609781395,-0.10503330780198405
1995-07,7495,0.03404509276151657,0.004380692727863789,-0.006701231002807617,0.552101400933956,0.3424145299145299,0.044849625529793914,-0.006591416328614403,0.051441041858408317,-0.058995288726744644
1995-08,7515,0.024424921721220016,0.0034666755236685276,-0.019786477088928223,0.5602129075182968,0.3825253063399041,0.037522888692103504,0.017361555401339213,0.02016133329076429,-0.0400233791145852
1995-09,7523,0.02699572592973709,0.008240258321166039,-0.4235142469406128,0.33736541273428156,0.7751196172248804,4.759506148802051e-05,-0.07093427707779502,0.07098187213928304,0.02811755864580423
1995-10,7554,0.024191685020923615,0.00407755933701992,-0.05099654197692871,0.5601006089489012,0.4508328855454057,0.02271873521412159,0.0438831195390815,-0.02116438432495991,0.006358083503384959
1995-11,7570,0.028882432729005814,0.005074368789792061,-0.05411863327026367,0.5067371202113606,0.49101479915433405,0.039431837936057784,-0.011335638045374847,0.05076747598143263,0.05744834333636373
1995-12,7521,0.03146875649690628,0.005044209770858288,-0.005001544952392578,0.5602978327350087,0.3543559593800107,0.03408921889498999,-0.02617068406887144,0.060259902963861425,0.12117007789510903
1996-01,7519,0.03009035624563694,0.004565260838717222,-0.011037349700927734,0.5283947333421998,0.3351063829787234,0.038539131402142414,0.06991721231857087,-0.03137808091642846,0.085989912469838
1996-02,7509,0.0238029882311821,0.004603541921824217,-0.020973920822143555,0.5104541217206019,0.36281299946723494,0.04193302562261616,0.004350752968910043,0.03758227265370612,0.12680388145945387
1996-03,7519,0.03465428575873375,0.005252873990684748,-0.004224061965942383,0.5680276632530922,0.21968085106382979,0.05802264316430375,0.12254160053886747,-0.06451895737456372,0.054103669862078485
1996-04,7530,0.05855455994606018,0.004339383915066719,-0.004096508026123047,0.5945551128818061,0.2092405735528412,0.05407688165629501,0.08039629315818698,-0.026319411501891973,0.02636028160932402
1996-05,7550,0.02394097112119198,0.006146735046058893,-0.30195820331573486,0.391523178807947,0.7339795368874529,0.0031185801793517675,-0.14124747324514678,0.14436605342449854,0.17453186485691918
1996-06,7564,0.034746360033750534,0.012211875058710575,-0.7352919578552246,0.2425965097831835,0.9026969857218403,-0.0421616845320012,-0.1635891313298767,0.12142744679787551,0.3171522703892422
1996-07,7596,0.02132480777800083,0.002966896165162325,-0.004921317100524902,0.6502106371774619,0.2727751448130595,0.05118072645713161,0.08846415742142284,-0.03728343096429123,0.2680443146467255
1996-08,7626,0.0213876161724329,0.0037727239541709423,-0.02435147762298584,0.5753999475478626,0.3586785527005768,0.020588248145425564,0.07182496637130092,-0.05123671822587536,0.20307388539924798
1996-09,7660,0.025205371901392937,0.005588146857917309,-0.20558738708496094,0.45926892950391646,0.6553524804177546,0.019926835710393265,-0.059880233203641185,0.07980706891403445,0.2990876858799809
1996-10,7662,0.02386162057518959,0.003779823426157236,-0.01861429214477539,0.599582354476638,0.3665594855305466,0.038086392098630364,0.020449378799994637,0.017637013298635727,0.32199971267194005
1996-11,7707,0.02562747150659561,0.0053412290289998055,-0.11592638492584229,0.4773582457506163,0.5396990140114167,0.01889883324993729,-0.013883972081021722,0.03278280533095901,0.3653385719000479
1996-12,7743,0.03912545368075371,0.004813216160982847,-0.00813150405883789,0.6320547591372853,0.21639854696419306,0.05171305795900781,0.11468064508806528,-0.06296758712905746,0.2793664964132687
