month,sample_size,mse,medse,r2,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.05026338994503021,0.0031800013966858387,-0.14585328102111816,0.04706346971255658,0.02909289828884149,0.01797057142371509,0.017970571423715054
1995-02,7341,0.031888000667095184,0.004601280204951763,-0.36556243896484375,0.014099610344207356,0.012954092818253347,0.0011455175259540082,0.019136674554186328
1995-03,7384,0.02561279758810997,0.0036220818292349577,-0.021793842315673828,0.03169029679388845,0.031311405075715254,0.0003788917181731938,0.01952281699986158
1995-04,7415,0.029529405757784843,0.003924612887203693,-0.02705860137939453,0.02855525507391197,0.014670855656024889,0.01388439941788708,0.03367827900673692
1995-05,7452,0.08759637176990509,0.004055745899677277,-1.7804200649261475,0.03412775038518855,0.060419658908773606,-0.026291908523585053,0.006500904252275008
1995-06,7483,0.06598809361457825,0.004155830480158329,-1.1866648197174072,0.04940092241681644,0.061949085368884396,-0.012548162952067954,-0.006128833105686238
1995-07,7495,0.03408742696046829,0.0043534571304917336,-0.00795292854309082,0.029608998439729823,0.050727766325287124,-0.0211187678855573,-0.027118167587475317
1995-08,7515,0.024453895166516304,0.0035063845571130514,-0.02099621295928955,0.021390571371734654,0.03175804272979826,-0.010367471358063603,-0.0372044921197926
1995-09,7523,0.027356227859854698,0.008277494460344315,-0.4425239562988281,-0.04343994547169596,-0.04698959576520831,0.003549650293512348,-0.033786904762653225
1995-10,7554,0.024189693853259087,0.004044926259666681,-0.050909996032714844,0.0322134528632911,0.015625182674914008,0.016588270188377094,-0.017759100879307987
1995-11,7570,0.04566415026783943,0.005077561363577843,-0.666598916053772,0.013837668594527161,0.0010380225018179847,0.012799646092709177,-0.005186764992778703
1995-12,7521,0.04497857764363289,0.004996548406779766,-0.4364577531814575,0.018308075950041344,0.04652855960182237,-0.028220483651781023,-0.033260875627875386
1996-01,7519,0.030053142458200455,0.0045446110889315605,-0.00978696346282959,0.027766720297096543,0.036867707038760814,-0.00910098674166427,-0.04205915558143425
1996-02,7509,0.4223911464214325,0.004585827235132456,-17.117488861083984,0.02730684923442701,0.025037422580954927,0.0022694266534720835,-0.039885179096661116
1996-03,7519,0.03452051430940628,0.005169360898435116,-0.00034749507904052734,0.05119459270086148,0.06245650369265506,-0.011261910991793585,-0.05069790675157637
1996-04,7530,0.058511655777692795,0.004307199735194445,-0.003360748291015625,0.056453559079527815,0.0684787182886494,-0.012025159209121589,-0.06211341556044103
1996-05,7550,0.02614504098892212,0.006158363539725542,-0.42181992530822754,-0.029828246210744945,-0.024765030548765957,-0.005063215661978988,-0.06686213760393533
1996-06,7564,0.035026609897613525,0.012207208201289177,-0.7492880821228027,-0.05931784123445309,-0.07231972883726474,0.013001887602811651,-0.054729583999133746
1996-07,7596,0.027811095118522644,0.002930518938228488,-0.3105844259262085,0.042473397935508736,0.038180964398418685,0.004292433537090051,-0.0506720735638726
1996-08,7626,0.02134595811367035,0.0038030329160392284,-0.022356271743774414,0.026979741407329155,0.028734457995950334,-0.0017547165886211795,-0.052337875024431435
1996-09,7660,0.0254830252379179,0.005628636106848717,-0.21886765956878662,-0.03171036287653746,-0.01164238633680359,-0.02006797653973387,-0.07135553631603553
1996-10,7662,0.036845095455646515,0.0038189019542187452,-0.5728579759597778,0.046431151449605246,0.017255197165931477,0.02917595428367377,-0.044261447897805395
1996-11,7707,0.02594318799674511,0.005325311794877052,-0.12967395782470703,0.00831777149572887,-0.018257142660395517,0.026574914156124386,-0.018862777919990914
1996-12,7743,0.0390339158475399,0.004784387536346912,-0.005772948265075684,0.08422836563280707,0.06823003753879558,0.015998328094011485,-0.003166222735907942
