month,sample_size,mse,r2,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.558268666267395,-11.726837432171287,0.054879870265722275,0.027482962235808372,0.027396908029913902,0.027396908029913902
1995-02,7341,12.26953411102295,-524.4269346738321,0.013693221844732761,0.017160337418317795,-0.0034671155735850334,0.023834804209830196
1995-03,7384,0.495372474193573,-18.76232961122336,0.025298025459051132,0.02700025588274002,-0.0017022304236888885,0.022092001457272747
1995-04,7415,0.5570624470710754,-18.375121012111446,0.027518639340996742,0.01915561594069004,0.008363023400306702,0.030639780782726334
1995-05,7452,2.0255980491638184,-63.29504868615811,0.04276402294635773,0.0491664819419384,-0.006402458995580673,0.02404115184705069
1995-06,7483,1.42631196975708,-46.2640804323145,0.04193812608718872,0.05664201080799103,-0.014703884720802307,0.008983768800933989
