month,sample_size,mse,r2,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.558268666267395,-11.726837432171287,0.06018651402795498,0.0472672374385781,0.012919276589376881,0.01291927658937686
1995-02,7341,12.26953411102295,-524.4269346738321,0.03714237663287763,0.01669909286648233,0.0204432837663953,0.03362667279314535
1995-03,7384,0.495372474193573,-18.76232961122336,-0.015127029301930956,0.039847554090523866,-0.054974583392454826,-0.02319652292698704
1995-04,7415,0.5570624470710754,-18.375121012111446,0.03434219988261345,0.03264836731236525,0.001693832570248202,-0.021541981382789066
1995-05,7452,2.0255980491638184,-63.29504868615811,0.04412873225212589,0.0674638745833677,-0.0233351423312418,-0.044374438512366554
1995-06,7483,1.42631196975708,-46.2640804323145,0.04154323367060951,0.0708019994255171,-0.029258765754907587,-0.07233486296533531
