month,sample_size,medse,r2,long_return,short_return,long_short_return,cumulative_long_short_return
1995-01,7288,0.039744727313518524,-1360268.564491833,0.027130545578742466,0.011680417259708469,0.015450128319033998,0.015450128319034029
1995-02,7341,0.03090406209230423,-717889.1268910401,0.0189499910022076,0.04150768615924937,-0.02255769515704177,-0.007456086122765715
1995-03,7384,0.043582189828157425,-1938162.9553155545,0.05227103903937168,0.00906435044162402,0.04320668859774766,0.03542844968371761
1995-04,7415,0.03882219269871712,-2650063.3568826276,0.03888951508245681,0.016849168632640563,0.02204034644981625,0.058249651438742944
1995-05,7452,0.05136553943157196,-2215223.4766744627,0.09808437832011507,0.042490900033036655,0.05559347828707842,0.11708143045831099
1995-06,7483,0.0668007954955101,-1405337.350437516,0.09159244940664335,0.04744308407725799,0.04414936532938536,0.1663998666342874
